# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|I7FD23|2.A.1.2.97	2.A.1.2.9	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|I7FD23|2.A.1.2.97	32.653	9.51e-41	147	79	LKKGGHDO_03645 Bicyclomycin resistance protein	25	364	transporter
gnl|TC-DB|I7FD23|2.A.1.2.97	2.A.1.2.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|I7FD23|2.A.1.2.97	32.653	9.51e-41	147	79	LKKGGHDO_03645 Bicyclomycin resistance protein	25	364	transporter
gnl|TC-DB|I7FD23|2.A.1.2.97	2.A.1.2.9	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|I7FD23|2.A.1.2.97	32.653	9.51e-41	147	79	LKKGGHDO_03645 Bicyclomycin resistance protein	25	364	transporter
gnl|TC-DB|I7FD23|2.A.1.2.97	2.A.1.2.9	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|I7FD23|2.A.1.2.97	32.653	9.51e-41	147	79	LKKGGHDO_03645 Bicyclomycin resistance protein	25	364	transporter
gnl|TC-DB|SHH76803.1|2.A.129.1.8	2.A.129.1.8	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|SHH76803.1|2.A.129.1.8	23.077	7.9	23.1	87	LKKGGHDO_00348 hypothetical protein	10	131	transporter
gnl|TC-DB|L8FFP2|2.A.1.2.95	2.A.1.2.95	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|L8FFP2|2.A.1.2.95	24.668	0.005	35.8	85	LKKGGHDO_01124 Multidrug resistance protein MdtH	7	361	transporter
gnl|TC-DB|P0ABN5|2.A.13.1.1	2.A.13.1.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P0ABN5|2.A.13.1.1	40.855	2.74e-102	308	95	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	5	422	transporter
gnl|TC-DB|P0ABN5|2.A.13.1.1	2.A.13.1.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0ABN5|2.A.13.1.1	40.855	2.74e-102	308	95	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	5	422	transporter
gnl|TC-DB|P0ABN9|2.A.13.1.2	2.A.13.1.2	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0ABN9|2.A.13.1.2	72.685	0.0	598	97	LKKGGHDO_00377 Anaerobic C4-dicarboxylate transporter DcuB	15	446	transporter
gnl|TC-DB|P0ABN9|2.A.13.1.2	2.A.13.1.2	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|P0ABN9|2.A.13.1.2	72.685	0.0	598	97	LKKGGHDO_00377 Anaerobic C4-dicarboxylate transporter DcuB	15	446	transporter
gnl|TC-DB|P0ABN9|2.A.13.1.2	2.A.13.1.2	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0ABN9|2.A.13.1.2	72.685	0.0	598	97	LKKGGHDO_00377 Anaerobic C4-dicarboxylate transporter DcuB	15	446	transporter
gnl|TC-DB|Q8ZLD2|2.A.13.1.3	2.A.13.1.3	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|Q8ZLD2|2.A.13.1.3	46.925	2.41e-134	390	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	8	441	transporter
gnl|TC-DB|Q8ZLD2|2.A.13.1.3	2.A.13.1.3	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q8ZLD2|2.A.13.1.3	46.925	2.41e-134	390	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	8	441	transporter
gnl|TC-DB|Q8ZLD2|2.A.13.1.3	2.A.13.1.3	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q8ZLD2|2.A.13.1.3	46.925	2.41e-134	390	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	8	441	transporter
gnl|TC-DB|Q8ZLD2|2.A.13.1.3	2.A.13.1.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8ZLD2|2.A.13.1.3	46.925	2.41e-134	390	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	8	441	transporter
gnl|TC-DB|Q8ZLD2|2.A.13.1.3	2.A.13.1.3	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q8ZLD2|2.A.13.1.3	46.925	2.41e-134	390	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	8	441	transporter
gnl|TC-DB|Q0PC49|2.A.13.1.5	2.A.13.1.5	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0PC49|2.A.13.1.5	37.978	1.61e-91	281	99	LKKGGHDO_02576 Anaerobic C4-dicarboxylate transporter DcuA	1	437	transporter
gnl|TC-DB|Q0PAK3|2.A.13.1.6	2.A.13.1.6	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0PAK3|2.A.13.1.6	69.420	0.0	580	95	LKKGGHDO_00377 Anaerobic C4-dicarboxylate transporter DcuB	15	444	transporter
gnl|TC-DB|Q0PAK3|2.A.13.1.6	2.A.13.1.6	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0PAK3|2.A.13.1.6	69.420	0.0	580	95	LKKGGHDO_00377 Anaerobic C4-dicarboxylate transporter DcuB	15	444	transporter
gnl|TC-DB|WP_119882639.1|2.A.134.1.10	2.A.134.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|WP_119882639.1|2.A.134.1.10	26.374	0.12	27.7	90	LKKGGHDO_03069 hypothetical protein	176	264	transporter
gnl|TC-DB|WP_119882639.1|2.A.134.1.10	2.A.134.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|WP_119882639.1|2.A.134.1.10	26.374	0.12	27.7	90	LKKGGHDO_03069 hypothetical protein	176	264	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|P33231|2.A.14.1.1	49.365	6.34e-177	509	99	LKKGGHDO_03456 L-lactate permease	3	543	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P33231|2.A.14.1.1	49.365	6.34e-177	509	99	LKKGGHDO_03456 L-lactate permease	3	543	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P33231|2.A.14.1.1	49.365	6.34e-177	509	99	LKKGGHDO_03456 L-lactate permease	3	543	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|Q46839|2.A.14.1.2	50.267	0.0	533	99	LKKGGHDO_03456 L-lactate permease	1	542	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q46839|2.A.14.1.2	50.267	0.0	533	99	LKKGGHDO_03456 L-lactate permease	1	542	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q46839|2.A.14.1.2	50.267	0.0	533	99	LKKGGHDO_03456 L-lactate permease	1	542	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(R)-lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P71067|2.A.14.1.3	51.323	0.0	553	100	LKKGGHDO_03456 L-lactate permease	1	543	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(S)-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P71067|2.A.14.1.3	51.323	0.0	553	100	LKKGGHDO_03456 L-lactate permease	1	543	transporter
gnl|TC-DB|Q57251|2.A.14.2.1	2.A.14.2.1	L-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q57251|2.A.14.2.1	25.277	3.93e-24	103	82	LKKGGHDO_03456 L-lactate permease	86	516	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|AOY58527|2.A.14.2.2	24.956	1.46e-35	138	97	LKKGGHDO_03456 L-lactate permease	12	536	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|AOY58527|2.A.14.2.2	24.956	1.46e-35	138	97	LKKGGHDO_03456 L-lactate permease	12	536	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O43826|2.A.1.4.5	21.357	0.003	36.6	86	LKKGGHDO_03148 putative L-galactonate transporter	12	366	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O43826|2.A.1.4.5	21.357	0.003	36.6	86	LKKGGHDO_03148 putative L-galactonate transporter	12	366	transporter
gnl|TC-DB|Q1D0C6|2.A.1.49.7	2.A.1.49.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q1D0C6|2.A.1.49.7	21.277	7.07e-04	38.5	86	LKKGGHDO_03393 putative nitrate transporter NarT	36	380	transporter
gnl|TC-DB|I7I571|2.A.1.53.12	2.A.1.53.1	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|I7I571|2.A.1.53.12	29.383	2.58e-47	165	92	LKKGGHDO_03148 putative L-galactonate transporter	3	400	transporter
gnl|TC-DB|Q5ZUB4|2.A.1.53.2	2.A.1.53.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q5ZUB4|2.A.1.53.2	31.220	1.82e-44	157	93	LKKGGHDO_03148 putative L-galactonate transporter	27	427	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|B7L8Z4|2.A.1.57.3	23.450	1.80e-11	62.8	76	LKKGGHDO_02305 Anhydromuropeptide permease	38	391	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|B7L8Z4|2.A.1.57.3	23.450	1.80e-11	62.8	76	LKKGGHDO_02305 Anhydromuropeptide permease	38	391	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|B7L8Z4|2.A.1.57.3	23.450	1.80e-11	62.8	76	LKKGGHDO_02305 Anhydromuropeptide permease	38	391	transporter
gnl|TC-DB|A8UT57|2.A.1.59.4	2.A.1.59.4	GTP	EX_cpd00038_e0	rxn29736,rxn29868	gnl|TC-DB|A8UT57|2.A.1.59.4	30.966	2.47e-33	125	91	LKKGGHDO_01124 Multidrug resistance protein MdtH	10	359	transporter
gnl|TC-DB|Q45632|2.A.1.65.9	2.A.1.65.9	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q45632|2.A.1.65.9	28.319	1.44e-17	80.9	81	LKKGGHDO_02155 putative 3-phenylpropionic acid transporter	12	332	transporter
gnl|TC-DB|Q8A5Y0|2.A.1.7.16	2.A.1.7.16	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q8A5Y0|2.A.1.7.16	19.072	3.36e-04	39.3	91	LKKGGHDO_03393 putative nitrate transporter NarT	43	414	transporter
gnl|TC-DB|F8L1F5|2.A.1.7.19	2.A.1.7.19	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|F8L1F5|2.A.1.7.19	46.939	9.83e-107	317	98	LKKGGHDO_04052 hypothetical protein	3	394	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.1	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P37758|2.A.1.8.10	33.989	3.09e-73	238	98	LKKGGHDO_03394 hypothetical protein	9	543	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.1	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P37758|2.A.1.8.10	33.989	3.09e-73	238	98	LKKGGHDO_03394 hypothetical protein	9	543	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P37758|2.A.1.8.10	33.989	3.09e-73	238	98	LKKGGHDO_03394 hypothetical protein	9	543	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.10	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P37758|2.A.1.8.10	33.989	3.09e-73	238	98	LKKGGHDO_03394 hypothetical protein	9	543	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.10	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P37758|2.A.1.8.10	33.989	3.09e-73	238	98	LKKGGHDO_03394 hypothetical protein	9	543	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.11	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q166T6|2.A.1.8.11	22.779	5.13e-11	61.2	90	LKKGGHDO_03393 putative nitrate transporter NarT	15	402	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.11	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q166T6|2.A.1.8.11	22.779	5.13e-11	61.2	90	LKKGGHDO_03393 putative nitrate transporter NarT	15	402	transporter
gnl|TC-DB|Q8X193|2.A.1.8.13	2.A.1.8.13	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q8X193|2.A.1.8.13	22.414	6.61e-12	64.3	90	LKKGGHDO_03393 putative nitrate transporter NarT	19	406	transporter
gnl|TC-DB|Q8X193|2.A.1.8.13	2.A.1.8.13	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q8X193|2.A.1.8.13	22.414	6.61e-12	64.3	90	LKKGGHDO_03393 putative nitrate transporter NarT	19	406	transporter
gnl|TC-DB|Q9RA38|2.A.1.8.14	2.A.1.8.14	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA38|2.A.1.8.14	24.800	4.24e-06	46.2	86	LKKGGHDO_03394 hypothetical protein	28	503	transporter
gnl|TC-DB|Q9RA38|2.A.1.8.14	2.A.1.8.14	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA38|2.A.1.8.14	24.800	4.24e-06	46.2	86	LKKGGHDO_03394 hypothetical protein	28	503	transporter
gnl|TC-DB|O33854|2.A.1.8.15	2.A.1.8.15	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|O33854|2.A.1.8.15	35.493	1.07e-52	177	88	LKKGGHDO_01275 Nitrate transporter	25	368	transporter
gnl|TC-DB|Q9HXD4|2.A.1.8.17	2.A.1.8.17	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9HXD4|2.A.1.8.17	25.472	4.22e-19	85.9	89	LKKGGHDO_01275 Nitrate transporter	2	365	transporter
gnl|TC-DB|Q9HXD4|2.A.1.8.17	2.A.1.8.17	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9HXD4|2.A.1.8.17	25.472	4.22e-19	85.9	89	LKKGGHDO_01275 Nitrate transporter	2	365	transporter
gnl|TC-DB|P42432|2.A.1.8.2	2.A.1.8.2	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P42432|2.A.1.8.2	52.577	1.48e-131	380	96	LKKGGHDO_01275 Nitrate transporter	9	395	transporter
gnl|TC-DB|P42432|2.A.1.8.2	2.A.1.8.2	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P42432|2.A.1.8.2	52.577	1.48e-131	380	96	LKKGGHDO_01275 Nitrate transporter	9	395	transporter
gnl|TC-DB|Q9SWR8|2.A.1.8.4	2.A.1.8.4	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9SWR8|2.A.1.8.4	21.028	8.88e-11	60.5	85	LKKGGHDO_03393 putative nitrate transporter NarT	19	419	transporter
gnl|TC-DB|WP_024080317.1|2.A.1.86.4	2.A.1.86.4	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|WP_024080317.1|2.A.1.86.4	24.138	1.89e-04	40.8	77	LKKGGHDO_02476 Polyamine aminopropyltransferase	8	378	transporter
gnl|TC-DB|Q9RA46|2.A.1.8.8	2.A.1.8.8	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA46|2.A.1.8.8	36.449	1.65e-96	293	97	LKKGGHDO_03393 putative nitrate transporter NarT	1	414	transporter
gnl|TC-DB|Q9RA46|2.A.1.8.8	2.A.1.8.8	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA46|2.A.1.8.8	36.449	1.65e-96	293	97	LKKGGHDO_03393 putative nitrate transporter NarT	1	414	transporter
gnl|TC-DB|Q9RA45|2.A.1.8.9	2.A.1.8.9	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA45|2.A.1.8.9	25.840	6.07e-18	82.4	85	LKKGGHDO_01275 Nitrate transporter	22	364	transporter
gnl|TC-DB|Q9RA45|2.A.1.8.9	2.A.1.8.9	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA45|2.A.1.8.9	25.840	6.07e-18	82.4	85	LKKGGHDO_01275 Nitrate transporter	22	364	transporter
gnl|TC-DB|P59950|2.A.20.1.3	2.A.20.1.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P59950|2.A.20.1.3	39.077	2.46e-69	219	77	LKKGGHDO_01169 hypothetical protein	4	327	transporter
gnl|TC-DB|O30499|2.A.20.1.4	2.A.20.1.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O30499|2.A.20.1.4	55.627	6.49e-105	308	93	LKKGGHDO_01169 hypothetical protein	21	331	transporter
gnl|TC-DB|Q9KZW3|2.A.20.1.5	2.A.20.1.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9KZW3|2.A.20.1.5	42.857	6.04e-83	252	97	LKKGGHDO_00558 hypothetical protein	9	341	transporter
gnl|TC-DB|Q9RJ23|2.A.20.1.6	2.A.20.1.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9RJ23|2.A.20.1.6	40.606	1.58e-64	207	75	LKKGGHDO_00558 hypothetical protein	5	332	transporter
gnl|TC-DB|D9RF44|2.A.20.1.7	2.A.20.1.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D9RF44|2.A.20.1.7	44.092	3.24e-89	268	100	LKKGGHDO_00558 hypothetical protein	1	343	transporter
gnl|TC-DB|Q58047|2.A.20.3.1	2.A.20.3.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q58047|2.A.20.3.1	25.075	3.45e-23	95.9	97	LKKGGHDO_00010 hypothetical protein	1	334	transporter
gnl|TC-DB|Q58047|2.A.20.3.1	2.A.20.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q58047|2.A.20.3.1	25.075	3.45e-23	95.9	97	LKKGGHDO_00010 hypothetical protein	1	334	transporter
gnl|TC-DB|F4G1L3|2.A.20.3.2	2.A.20.3.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|F4G1L3|2.A.20.3.2	25.086	2.04e-08	52.0	85	LKKGGHDO_01169 hypothetical protein	22	301	transporter
gnl|TC-DB|D0KN24|2.A.20.3.3	2.A.20.3.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D0KN24|2.A.20.3.3	23.235	1.05e-07	50.1	94	LKKGGHDO_00010 hypothetical protein	12	344	transporter
gnl|TC-DB|D2RDX9|2.A.20.3.4	2.A.20.3.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D2RDX9|2.A.20.3.4	24.478	1.82e-19	85.5	97	LKKGGHDO_00010 hypothetical protein	6	333	transporter
gnl|TC-DB|O34734|2.A.20.4.1	2.A.20.4.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|O34734|2.A.20.4.1	28.488	4.63e-10	57.8	87	LKKGGHDO_00010 hypothetical protein	1	336	transporter
gnl|TC-DB|P16256|2.A.21.1.1	2.A.21.1.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P16256|2.A.21.1.1	20.530	2.41e-11	62.8	89	LKKGGHDO_02161 Cation/acetate symporter ActP	48	490	transporter
gnl|TC-DB|P07117|2.A.21.2.1	2.A.21.2.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P07117|2.A.21.2.1	26.898	7.84e-21	92.4	87	LKKGGHDO_04305 Cation/acetate symporter ActP	43	490	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	23.462	6.70e-20	89.7	95	LKKGGHDO_04305 Cation/acetate symporter ActP	34	534	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	23.462	6.70e-20	89.7	95	LKKGGHDO_04305 Cation/acetate symporter ActP	34	534	transporter
gnl|TC-DB|Q9I5F5|2.A.21.2.3	2.A.21.2.3	L-proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9I5F5|2.A.21.2.3	25.333	7.54e-20	89.7	97	LKKGGHDO_02161 Cation/acetate symporter ActP	45	558	transporter
